# Astronet-Triage-v2 TCE information
# TIC ID
# Epoch: BLS-detected transit center in BTJD (BJD - 2457000)
# Period: BLS-detected period in days
# Duration: BLS-detected duration in days
# Depth: BLS-detected depth in ppm
# SMass: stellar mass in solar masses via TIC 8.2
# SRad: stellar radius in solar radii via TIC 8.2
# SRadEst: estimated stellar radius (see section 3.2 for more info)
# Tmag: TESS-band magnitude
# Year: 1, 2, or 3 -- the TESS Cycle during which the signal was detected
# MinT and MaxT: min and max BTJD used from the light curve
# Split: test, train, or val -- which dataset the signal was used for
# Consensus Label: final label used for training by unanimous vote or discusison. When absent, we
#                  used a weighted average of the individual votes for training.
# L1-8: labels assigned by our eight individual labellers
TIC ID,Epoch,Period,Duration,Depth,SMass,SRad,SRadEst,Tmag,Year,MinT,MaxT,Split,Consensus Label,L1,L2,L3,L4,L5,L6,L7,L8,Notes
177160057,1325.966867,0.520726,0.06339318324,4900,1.49,1.46413,1.488599623,9.5267,1,1325.321451,1652.865564,test,B,B,B,B,,,,,,
293568253,1325.700478,0.322809,0.02463678288,3150,1.5,2.28515,2.168478543,10.5922,1,1325.324393,1682.342749,test,,J,N,J,,,,,,
270244821,1326.464922,3.601282,0.1899316127,580,,10.9652,12.38567846,10.5646,1,1325.324697,1682.343081,test,J,J,J,J,,,,,,
261257684,1626.966102,10.8766,0.126929922,1680,0.529185,0.532439,0.5929127891,10.846,1,1624.969194,1682.344169,test,E,E,E,E,,,,,,
278020244,1327.229186,5.286004,0.1341587815,330,,11.0709,11.17672846,11.4861,1,1325.322403,1682.344455,test,J,J,J,J,,,,,,
294092464,1328.712489,3.535309,0.1717453112,210,,10.8772,11.16779906,10.693,1,1325.320552,1652.865956,test,J,J,J,J,,,,,,
375089498,1326.345377,13.10892,0.1820828988,380,,9.54801,11.38211118,10.8015,1,1325.321024,1652.865513,test,J,J,J,J,,,,,,
41464376,1326.685115,1.016559,0.0779700753,130,1.01,1.70421,1.515952118,10.3127,1,1325.321731,1682.344283,test,J,J,J,J,,,,,,
238196326,1326.219846,3.714476,0.1947499767,180,,12.3246,13.56871627,11.4751,1,1325.322889,1652.8642,test,J,J,J,J,,,,,,
466227976,1657.320906,8.924163,0.1650970155,1990,,8.68889,8.834946653,8.9419,1,1653.926031,1682.342823,test,J,J,E,J,,,,,,
98421464,1655.771596,0.263211,0.02085683964,1510,1.75,2.29563,2.249212855,10.3522,1,1653.925971,1682.342767,test,,J,N,J,,,,,,
21670001,1662.590776,5.363923,0.09939349319,2430,,10.9537,10.70153493,10.775,1,1653.927669,1682.344311,test,E,N,E,E,,,,,,
300448815,1325.792845,0.844337,0.07866687829,3430,1.05,1.12749,0.9715398247,10.5502,1,1325.32146,1652.865813,test,,J,B,B,,,,,,
150391672,1330.730744,34.504337,0.3188200739,1310,1.49,1.99181,1.963880946,11.0714,1,1325.321088,1682.344467,test,J,J,J,J,,,,,,
182228844,1657.215698,0.209739,0.03131613009,420,,,41.06768238,7.5245,1,1653.926667,1682.343401,test,,J,B,J,,,,,,
349521873,1327.116863,2.083226,0.1726577709,160,1.59,1.53373,1.51640463,8.9596,1,1325.321158,1682.344986,test,J,J,J,J,,,,,,
370139458,1337.512896,14.372824,0.2811324374,6900,,9.82592,10.10074961,11.2856,1,1325.323169,1682.343419,test,J,J,J,J,,,,,,
262704593,1341.512025,18.039791,0.174444779,400,,22.8934,22.66097151,10.5661,1,1325.321069,1652.866136,test,J,J,J,J,,,,,,
300022686,1655.677008,0.356267,0.06096797171,1330,0.540699,0.54496,0.593298606,9.443,1,1653.925504,1682.342343,test,B,B,B,B,B,,,,,
380780316,1655.707563,26.605046,0.5624306724,1820,1.12,1.11514,1.111697873,10.9983,1,1653.927561,1682.344213,test,J,J,J,J,J,,,,,
304597256,1654.850581,1.851168,0.2296744138,6270,1.26,2.11794,2.123590412,10.326,1,1653.927233,1682.343916,test,E,E,E,E,E,,,,,
25081379,1327.997349,7.563087,0.1649509275,270,,14.1054,14.08611547,11.5274,1,1325.322571,1652.864059,test,,J,N,J,J,,,,,
40720508,1342.401628,20.872287,0.1857633543,430,,12.3245,12.96467625,11.475,1,1325.321978,1652.864596,test,,J,N,J,J,,,,,
166497701,1654.707648,14.277943,0.1510606369,8000,1.17,2.31511,2.304888552,11.3389,1,1653.925458,1682.342303,test,,J,N,J,J,,,,,
166394335,1654.262109,0.391446,0.08927708922,71210,1.03,1.56469,1.619547598,11.527,1,1653.925864,1682.342672,test,,J,J,J,B,,,,,
269917413,1627.590988,9.225975,0.1496453145,1250,,9.59649,10.1237631,11.3738,1,1624.969371,1682.344355,test,,J,N,J,J,,,,,
407581166,1326.958874,11.564476,0.1673379677,630,,10.557,11.02458178,9.5419,1,1325.324632,1682.342864,test,J,J,J,E,J,,,,,
167749175,1327.532507,5.348504,0.1398098946,210,,10.4623,10.62543231,9.4373,1,1325.321038,1652.86565,test,,J,N,J,J,,,,,
294923253,1328.519708,4.28392,0.4869960256,190,1.4,2.19636,1.78035354,7.5793,1,1325.322243,1652.864406,test,N,J,N,E,N,,,,,
278415116,1494.7654,14.623315,0.2453792257,1000,1.09,0.975669,1.002296026,11.04,1,1491.635468,1682.344623,test,J,J,J,J,J,,,,,
257609717,1654.219763,3.032813,0.1664711056,420,,11.2661,10.78473127,10.0138,1,1653.927049,1682.343747,test,,J,N,J,J,,,,,
267114873,1357.507876,19.492773,0.177579162,1000,,10.7215,10.55229987,6.4455,1,1354.11571,1682.343063,test,,J,N,J,J,,,,,
324618072,1657.263905,0.243767,0.06439349072,34060,,,109.2280276,9.9679,1,1653.926985,1682.343689,test,B,B,B,B,B,,,,,
384709501,1626.403284,0.470032,0.2168680645,70,,,3.166199468,11.4849,1,1624.969345,1682.344329,test,J,J,J,J,J,,,,,
269742895,1325.513831,0.243643,0.04373879136,3610,1.8,2.21854,2.155220425,6.5696,1,1325.323129,1682.343907,test,,J,N,J,J,,,,,
256210734,1627.929858,1.981143,0.2735958483,380,0.97,2.03203,2.034182667,10.9401,1,1624.969241,1682.344219,test,E,N,N,E,E,,,,,
23818160,1657.439538,0.476405,0.4044106764,1510,1.28,2.35425,2.397472247,10.0533,1,1653.927563,1682.344214,test,,J,B,J,B,,,,,
246703468,1657.425642,0.287517,0.06431467773,25030,1.14,1.59377,1.494598959,10.557,1,1653.92654,1682.343285,test,B,B,B,B,B,,,,,
74827971,1627.917561,0.586585,0.07991047455,2850,1.75,4.79371,4.708865552,9.7546,1,1624.969406,1682.344392,test,J,J,J,J,J,,,,,
456537794,1654.113283,0.375474,0.1180490256,1000,,,,9.272,1,1653.926884,1682.343598,test,,J,J,B,B,,,,,
388281585,1612.596976,14.38645,0.1399801585,2000,1.12,2.15399,2.075177797,10.7557,1,1596.781916,1682.344525,test,J,J,J,J,J,,,,,
85651189,1659.070958,4.064574,0.1130358029,1669,0.99,1.63732,1.667699795,10.7222,1,1653.927434,1682.344097,test,E,E,E,E,E,,,,,
299833107,1335.373058,15.563253,0.1652817469,440,,11.5585,11.21980823,11.0775,1,1325.322713,1652.864138,test,,J,J,J,N,,,,,
76680431,1664.103344,14.543441,0.2454932841,51019,1.33,1.59456,1.579564249,10.5763,1,1653.927514,1682.344171,test,E,E,E,E,E,,,,,
343883036,1654.476681,0.503946,0.1113468687,19650,1.46,1.815,1.801449995,10.7517,1,1653.927348,1682.34402,test,,B,J,B,B,,,,,
263012908,1334.924607,14.531747,0.2288750152,2020,0.91,1.07571,1.045835971,8.5049,1,1325.323915,1682.343119,test,J,J,J,J,J,,,,,
364395704,1347.44023,47.89952,0.785552128,370,1.31,1.93401,1.940913852,8.6865,1,1325.320749,1682.345321,test,J,J,J,J,J,,,,,
349193923,1326.125329,0.592948,0.1384355696,50,2.34,2.03073,1.989673545,8.3265,1,1325.320963,1682.344953,test,,J,B,J,J,,,,,
337350767,1657.516647,0.643767,0.07467053433,759,,,77.96211251,11.4312,1,1653.927487,1682.344146,test,B,B,B,B,B,,,,,
272132249,1400.801929,18.61816,0.2800171264,350,,16.2885,17.73033609,9.8898,1,1381.718727,1652.865589,test,J,J,J,J,J,,,,,
262866660,1640.145796,14.801593,0.2344572331,12880,1.13,1.95217,1.989000538,11.5238,1,1624.969794,1682.344803,test,,J,J,J,N,,,,,
31694643,1657.177115,11.421939,0.2147324532,7920,,4.90546,5.595616214,9.3619,1,1653.925932,1682.342732,test,S,S,S,S,S,,,,,
287836382,1393.932487,34.139909,0.3635900309,970,1.1,3.0555,3.188366842,11.3537,1,1381.718346,1652.865967,test,J,J,J,J,J,,,,,
90232032,1657.265523,2.334873,0.1172806708,1170,1.24,1.60949,1.576120882,10.8698,1,1653.927069,1682.343765,test,E,E,E,E,N,,,,,
55742547,1347.529133,31.711062,0.2892048854,350,,15.4134,16.05017501,11.429,1,1325.321922,1682.343597,test,J,J,J,J,J,,,,,
270311690,1326.820072,5.904754,0.27675582,600,,13.0708,13.11512191,10.079,1,1325.323527,1682.343379,test,J,J,J,J,J,,,,,
141944347,1336.149054,23.558801,0.2238086095,390,,9.91477,10.41324878,10.181,1,1325.322133,1652.865177,test,,J,N,J,J,,,,,
253965921,1670.473871,13.41041,0.1430890747,14880,,11.2434,10.86603754,10.0337,1,1653.926423,1682.343179,test,J,J,J,J,J,,,,,
142048583,1357.53252,36.467504,0.2764236803,2630,1.17,1.33471,1.21306388,11.3137,1,1325.321921,1682.344384,test,J,J,J,J,J,,,,,
348717439,1325.847938,0.479754,0.1299893463,103440,1.49,2.01482,1.93809307,7.5364,1,1325.323329,1682.343597,test,B,B,B,B,B,,,,,
32033290,1328.667679,40.780784,0.224294312,980,1.03,2.49224,2.302444962,11.0122,1,1325.322599,1682.343013,test,J,J,J,J,J,,,,,
167792838,1326.263998,2.979754,0.1547982203,180,,11.1269,11.31178527,11.1166,1,1325.321153,1652.865637,test,J,J,J,J,J,,,,,
281924214,1393.783546,27.035776,0.5918131366,1480,,10.9988,10.96260362,10.663,1,1381.718331,1682.345058,test,J,J,J,J,J,,,,,
269857938,1326.34568,12.559615,0.1469474955,750,,10.6146,8.785229462,11.0913,1,1325.322815,1682.343842,test,J,J,J,J,J,,,,,
167796097,1325.787816,7.724893,0.1201993351,380,,11.2249,10.74711138,10.3834,1,1325.320875,1652.865723,test,J,J,J,J,J,,,,,
306510009,1327.166748,17.975719,0.1508162824,420,,10.2309,10.5774497,11.4045,1,1325.321192,1652.86616,test,J,J,J,J,J,,,,,
142144492,1346.664436,38.543675,0.3711755903,759,,0.864114,,10.1192,1,1325.322006,1652.865305,test,J,J,J,J,J,,,,,
349676215,1327.033164,6.62767,0.1765611288,210,,15.7642,13.74163808,9.8397,1,1325.321122,1682.345032,test,J,J,J,J,J,,,,,
340355729,1385.184977,38.897904,0.3551378635,2240,,46.1292,47.25490771,11.0032,1,1381.717905,1682.345382,test,J,J,J,J,J,,,,,
167792792,1325.903326,0.631143,0.05454337806,260,1.38,2.08571,1.822948485,8.6806,1,1325.321146,1652.865642,test,J,J,J,J,J,,,,,
349095184,1347.378395,47.98097,0.8415862138,330,,22.691,20.5656526,10.5117,1,1325.321182,1652.865773,test,J,J,J,J,J,,,,,
351555580,1654.636151,14.467099,0.1889403129,2910,,1.71749,,11.3748,1,1653.925958,1682.342757,test,J,J,J,J,J,,,,,
30758149,1326.124681,0.974198,0.124707086,270,1.39,2.8938,2.381357528,10.9158,1,1325.322184,1652.864536,test,J,J,J,J,J,,,,,
279574121,1354.229263,0.173504,0.0227463744,3410,1.62,2.33671,2.476002092,10.7184,1,1354.112826,1652.865949,test,B,B,B,B,B,,,,,
268808567,1654.087792,0.469224,0.187220376,1610,,1.74675,0.7928835767,10.7292,1,1653.92714,1682.343831,test,J,J,J,J,J,,,,,
300088692,1357.640199,36.34965,0.183202236,27370,0.934798,1.65297,1.360869193,9.7896,1,1325.321347,1652.865723,test,J,J,J,J,J,,,,,
25117240,1326.747271,2.17142,0.1523685414,220,1.44,2.87165,2.847150322,10.7244,1,1325.32253,1652.864051,test,J,J,J,J,J,,,,,
292298000,1654.930833,1.819224,0.1540518883,169,1.42,2.14687,2.003577149,7.5294,1,1653.927204,1682.343889,test,J,J,E,J,J,,,,,
271693986,1326.830783,3.170032,0.1905823238,190,,10.6976,10.86864079,10.1836,1,1325.322044,1682.344647,test,,J,N,J,J,,,,,
352183012,1660.251997,13.760192,0.1490228794,2389,1.01,1.51088,1.657558259,11.193,1,1653.927021,1682.343723,test,J,J,J,J,J,,,,,
29984231,1326.56738,1.02142,0.128443565,5970,,,16.01920164,10.497,1,1325.322201,1652.864429,test,N,J,N,N,N,,,,,
300744172,1328.748419,3.105448,0.172414473,1820,2.12,1.6027,1.578168742,10.9476,1,1325.321518,1652.865923,test,J,J,J,J,J,,,,,
2372579,1664.782988,9.909998,0.1428030712,174240,0.943,1.24344,1.193806631,8.0557,1,1653.925875,1682.342681,test,E,E,E,E,E,,,,,
91158916,1660.739133,3.956281,0.2102763352,720,1.4,1.91937,1.945922326,10.7804,1,1653.926935,1682.343644,test,E,E,E,E,J,,,,,FN
349571275,1327.820029,2.492254,0.1527253251,160,,9.64773,9.815657661,10.0275,1,1325.320824,1682.345105,test,J,J,J,J,J,,,,,
86511040,1657.587191,0.368767,0.06377087731,4790,2.66,1.67799,2.205319789,11.2067,1,1653.927377,1682.344045,test,B,B,B,B,B,,,,,
410118164,1334.991933,13.976666,0.2352272888,3770,0.92,1.21512,1.194221826,7.9009,1,1325.325515,1682.342516,test,J,J,J,J,J,,,,,
425549135,1657.970163,5.019716,0.1931586717,97680,,1.2705,,9.5848,1,1653.926194,1682.342971,test,E,E,E,E,E,,,,,
31817703,1326.800205,2.645726,0.4268878901,370,1.14,1.4018,1.236051894,11.5168,1,1325.322831,1682.343017,test,J,J,J,J,J,,,,,
301545062,1628.35334,0.762974,0.1329177005,1260,1.68,1.50056,1.453975949,11.2434,1,1624.969562,1682.344557,test,,J,N,B,J,,,,,
394700706,1351.793518,37.246219,0.580296092,540,,27.1018,28.79400598,6.7971,1,1325.32288,1682.343709,test,J,J,J,J,J,,,,,
371837437,1657.007677,15.021511,0.2257733103,4640,0.63,0.655562,0.679623436,11.4869,1,1653.926252,1682.343023,test,J,J,J,J,J,,,,,
310106879,1633.966999,14.346222,0.1764585306,10930,,18.4861,18.49573736,7.3322,1,1624.969633,1682.344632,test,J,J,J,J,J,,,,,
150142806,1326.084439,0.499893,0.00590873526,260,1.07,2.65546,2.240486701,8.0089,1,1325.321147,1682.344304,test,J,J,J,J,J,,,,,
79953050,1656.741807,1.234044,0.1568840137,285369,1.19,1.70964,1.728701346,10.0218,1,1653.925697,1682.342518,test,E,E,E,E,E,,,,,
200205353,1654.401345,0.737279,0.09909767039,1560,1.23,1.80156,1.790015716,11.4434,1,1653.926963,1682.34367,test,J,J,J,J,J,,,,,
322270255,1627.934062,6.711873,0.1533662981,550,,9.7446,10.39094323,11.4941,1,1624.969055,1682.344023,test,J,J,J,J,J,,,,,
32093154,1325.46877,0.60267,0.1076127552,35890,1.21,1.66435,1.874019974,11.385,1,1325.322714,1652.864077,test,,J,J,J,B,,,,,
419736622,1654.638279,0.624779,0.06342756408,39960,1.1,1.02307,1.033202947,10.9317,1,1653.925943,1682.342743,test,B,B,B,E,B,,,,,
306736802,1325.917337,0.54642,0.2149834848,530,1.09,1.37543,1.369981952,11.1195,1,1325.321233,1652.866198,test,J,J,J,J,J,,,,,
464481637,1654.299684,0.422001,0.05469554961,550,,,,6.7,1,1653.926866,1682.343582,test,J,J,J,J,J,,,,,
358501781,1326.575486,24.36036,0.4243574712,990,,21.9619,22.69255029,7.024,1,1325.323084,1682.343769,test,J,J,J,J,J,,,,,
270429511,1598.901036,1.22767,0.1778279995,1330,1.54,2.17287,2.183442355,10.9234,1,1596.781752,1682.344244,test,J,J,J,J,J,,,,,
254016000,1657.151514,0.296544,0.1011570893,330,1.28,2.02469,2.044483309,10.096,1,1653.926357,1682.343119,test,,J,B,J,J,,,,,
426032062,1333.28515,11.05267,0.2273534219,790,,10.8146,11.08342801,10.302,1,1325.323229,1682.343309,test,J,J,J,J,J,,,,,
38572031,1347.072351,47.926123,0.5755927372,590,,22.4119,20.46127481,11.1793,1,1325.322246,1682.343162,test,J,J,J,J,J,,,,,
49544080,1657.64369,0.685433,0.1861361855,3290,1.45,3.2582,3.578176468,10.9557,1,1653.927263,1682.343942,test,J,J,J,J,J,,,,,
352021437,1656.01917,2.194204,0.1800124962,500,,9.25706,9.5068292,9.0028,1,1653.927098,1682.343792,test,J,J,J,J,J,,,,,
261420459,1335.246427,15.135712,0.3744575149,390,,25.7512,29.62495648,8.8656,1,1325.325213,1682.342562,test,J,J,J,J,J,,,,,
89050799,1657.353713,0.372239,0.1338124757,2470,1.57,1.51072,2.04455875,11.5097,1,1653.927161,1682.34385,test,J,J,S,J,B,,,,,
85649613,1657.217644,0.325711,0.09007863416,7170,1.17,1.16832,1.15393868,10.171,1,1653.927427,1682.344091,test,B,B,B,B,B,,,,,
383651324,1626.50549,4.808756,0.2602498747,440,,14.0336,14.61657123,8.6313,1,1624.969484,1682.344475,test,J,J,J,J,J,,,,,
392024792,1353.700075,37.409493,0.7949517263,720,1.24,1.21627,1.329205638,10.3079,1,1325.322652,1682.344104,test,J,J,J,J,J,,,,,
339734624,1384.079806,1.233226,0.1698275525,740,1.64,1.76724,1.775722116,11.0151,1,1381.718069,1682.345224,test,,J,B,J,J,,,,,
279614133,1378.384258,49.515807,0.8184962897,1710,,4.71126,4.337216545,9.4846,1,1354.112905,1652.865923,test,J,J,J,J,J,,,,,
271693263,1329.133642,16.214635,0.223275524,600,,13.9166,15.61866534,11.3555,1,1325.322178,1682.344603,test,J,J,J,J,J,,,,,
120277080,1654.218205,0.701168,0.05345003664,1180,,2.89719,3.033825825,11.5047,1,1653.926979,1682.343685,test,E,E,E,E,E,,,,,
343407671,1629.787552,13.533096,0.1227451807,830,,9.23579,9.447931706,9.9742,1,1624.969232,1682.344209,test,,J,N,J,J,,,,,
261260655,1326.09124,6.261004,0.2073018424,310,,14.4389,14.76427776,10.2123,1,1325.322501,1682.344196,test,J,J,J,J,J,,,,,
358113135,1325.810382,0.914476,0.1541349298,240,1.61,1.69375,1.692790895,10.614,1,1325.322707,1682.343765,test,,J,B,B,B,,,,,
380548974,1657.175457,0.963211,0.1826055414,11560,1.197,2.22932,2.229045367,10.2715,1,1653.926201,1682.342977,test,E,E,E,E,E,,,,,
150102036,1326.213743,1.118643,0.2464594258,210,1.47,1.81502,1.595934463,6.466,1,1325.321337,1682.34427,test,,J,B,J,J,,,,,
397036665,1657.671807,0.519461,0.2715949892,5439,1.5,1.71053,1.72245662,9.7204,1,1653.927653,1682.344296,test,J,J,J,J,J,,,,,
306105850,1640.625492,13.829472,0.2865466598,2160,0.99,2.22878,2.227492062,8.8064,1,1624.96945,1682.344439,test,J,J,J,J,J,,,,,
24496816,1658.289407,2.118059,0.1289686125,12580,,2.26134,2.206282924,10.7685,1,1653.927531,1682.344185,test,E,E,E,E,E,,,,,
167812505,1325.798871,21.840944,0.212949204,620,1.38,1.56955,1.508417773,11.3202,1,1325.3209,1652.865735,test,J,J,J,J,J,,,,,
167652171,1335.243262,12.988087,0.1865089293,630,,11.2533,10.32131505,10.17,1,1325.321156,1682.344669,test,,J,N,J,J,,,,,
279090002,1325.908603,1.465865,0.2764328217,610,1.67,1.99014,1.951011247,11.113,1,1325.320686,1652.865689,test,,J,B,J,J,,,,,
387067244,1655.470828,10.172529,0.1632690904,2310,,13.947,11.61952101,10.3464,1,1653.926911,1682.343623,test,J,J,N,E,J,,,,,
167812752,1346.235519,21.460823,0.2266262909,940,,1.56629,1.28993324,11.1096,1,1325.320868,1682.344837,test,J,J,J,J,J,,,,,
271793579,1326.104865,0.469337,0.02896278627,1450,1.83,1.60239,1.543889862,9.2971,1,1325.322283,1682.3446,test,,J,B,J,J,,,,,
259885180,1338.842757,18.681447,0.199144225,2460,,2.37072,2.209566712,9.6331,1,1325.323265,1682.342885,test,J,J,J,J,J,,,,,
295647440,1654.178169,0.346307,0.04594801276,2570,1.32,1.57047,1.590992466,11.176,1,1653.927386,1682.344054,test,B,B,B,B,B,,,,,
86259225,1664.437333,8.739492,0.09316298472,4840,1.23,3.56975,3.599519028,11.3722,1,1653.92739,1682.344058,test,S,E,S,S,S,,,,,
7086541,1655.970864,1.790294,0.2664852619,480,1.43,2.23495,2.279725561,11.2926,1,1653.926447,1682.3432,test,,J,B,J,J,,,,,
446549905,1654.607342,2.454945,0.1140812941,4220,1.38,1.6444,1.614468696,9.6789,1,1653.926663,1682.343397,test,E,E,E,E,E,,,,,
261235120,1327.929906,21.106853,0.242939878,370,,22.9181,22.9011574,9.5144,1,1325.322658,1682.344142,test,J,J,J,J,J,,,,,
343402641,1627.756239,0.301863,0.02352720222,2330,1.58,2.64721,2.645000419,10.5686,1,1624.969268,1682.344247,test,J,J,J,J,J,,,,,
294055120,1328.007706,25.722196,0.2029481264,380,,13.1178,10.73493998,9.9723,1,1325.320637,1652.865928,test,J,J,J,J,J,,,,,
322269701,1626.052335,0.254059,0.0309697921,990,1.82,2.26735,2.577461725,6.5462,1,1624.969013,1682.343978,test,,J,B,J,J,,,,,
340932657,1655.969418,13.760032,0.1292067005,3840,1.02,1.84918,1.868298826,11.4674,1,1653.925656,1682.342482,test,J,J,J,J,J,,,,,
340175256,1352.493102,37.627536,0.3555802152,11230,1.52,1.71767,1.734062521,11.274,1,1325.320586,1682.345266,test,J,J,J,J,J,,,,,
394231639,1326.602265,2.149198,0.3953234801,140,1.47,2.05345,2.065595253,10.0308,1,1325.323162,1682.343337,test,,J,B,J,J,,,,,
278022607,1411.465869,0.879754,0.1778598662,3290,1.34,1.54699,1.609788465,10.2342,1,1410.927813,1682.344343,test,,J,B,J,B,,,,,
349788730,1352.179716,37.116141,0.3281066864,570,,18.3053,18.3528549,11.2339,1,1325.320987,1682.345108,test,J,J,J,J,J,,,,,
307083540,1354.547672,2.231837,0.148930483,190,,10.9428,10.9114697,11.4761,1,1354.113429,1682.34517,test,N,J,J,E,J,,,,,
318608749,1341.930028,20.07144,0.204728688,1230,1.12,1.14849,1.173568606,10.3158,1,1325.323783,1682.34359,test,J,E,N,E,N,,,,,
238870744,1328.587177,32.890635,0.5522337616,260,1.29,1.82644,1.852613697,10.7256,1,1325.323353,1682.342941,test,J,J,J,J,J,,,,,
260352400,1326.259683,0.806143,0.1720551005,2710,1.66,1.56739,1.52349465,11.1323,1,1325.320667,1682.344433,test,,J,B,J,B,,,,,
55606231,1347.577407,38.386799,0.4253257329,560,,24.5101,24.06399587,9.8524,1,1325.321888,1682.343546,test,J,J,J,J,J,,,,,
402105411,1327.56364,2.545032,0.3447500347,560,1.3,2.03377,1.773971946,11.2344,1,1325.324431,1682.342705,test,,J,N,J,J,,,,,
50310527,1326.339523,1.298504,0.2964484632,3050,1.11,1.42852,1.480973785,10.6599,1,1325.323573,1682.343118,test,,J,B,B,B,,,,,
141627800,1344.508123,38.637818,0.4385392343,160,,41.0233,43.34706349,10.3107,1,1325.322476,1652.865021,test,J,J,J,J,J,,,,,
260972404,1342.935193,24.672803,0.3676247647,70,,45.3782,48.97082855,4.8855,1,1325.322731,1682.343899,test,J,J,J,J,J,,,,,
349094806,1325.758975,0.556143,0.04835663385,2869,1.81,2.63296,2.497666,9.3169,1,1325.321213,1652.865756,test,,J,B,J,J,,,,,Duplicated in Y3
382254048,1654.358685,0.751863,0.09663695139,880,1.09,2.18782,1.811113309,11.0562,1,1653.926876,1682.343591,test,B,B,E,B,B,,,,,
141870888,1326.11427,0.542254,0.3252276816,180720,0.93,1.19915,1.134954003,10.0035,1,1325.322068,1682.344296,test,J,J,J,J,J,,,,,
238195758,1331.696104,15.272205,0.1785320765,370,,10.7034,10.88786025,9.6177,1,1325.322963,1682.3435,test,,J,N,J,J,,,,,
24672160,1327.231896,20.057582,0.6735336036,2050,1.36,2.00588,2.121051129,9.9175,1,1325.323467,1682.342892,test,J,J,J,J,J,,,,,
349905990,1325.774617,1.631837,0.3306428129,2750,1.51,1.70597,1.806952214,10.0994,1,1325.32065,1682.345261,test,,J,N,J,J,,,,,
150274967,1336.828688,15.550882,0.1600185758,290,0.735294,10.0089,10.55765849,5.9686,1,1325.321141,1682.344394,test,,J,J,J,N,,,,,
323511285,1601.279517,4.938841,0.1797738124,430,,14.3057,14.81781401,8.5971,1,1596.781995,1682.34466,test,J,J,J,J,J,,,,,
302966625,1329.418772,11.429059,0.2838978256,759,,13.4429,12.93092764,9.779,1,1325.323064,1682.343774,test,J,J,J,J,J,,,,,
278683844,1327.623699,5.540865,0.1145296796,470,0.86,0.819657,0.786808058,9.404,1,1325.320694,1652.865526,test,E,E,E,E,E,,,,,
339657537,1656.46821,13.858797,0.1780855415,1350,,,,10.847,1,1653.926373,1682.343134,test,,J,N,J,J,,,,,
451594240,1626.175074,14.338397,0.2091972122,4510,0.98,1.99792,1.970737404,11.5141,1,1624.96918,1682.344154,test,J,J,J,J,J,,,,,
299799658,1329.533009,4.11517,0.0727973573,420,0.89,0.887336,0.8606222022,11.5064,1,1325.323409,1682.343312,test,E,E,E,E,E,,,,,
304065732,1654.365085,0.612279,0.3001391658,780,2.28,3.62143,3.518406403,10.7341,1,1653.927094,1682.343789,test,,J,N,J,B,,,,,
397231286,1625.135354,0.219337,0.08190482254,239240,1.29,1.7199,1.732016181,11.0665,1,1624.969227,1682.344204,test,B,B,B,B,B,,,,,
31672503,1338.700239,14.366161,0.3831455139,1689,,9.7985,9.83427433,9.5473,1,1325.323016,1682.342947,test,J,J,J,J,J,,,,,
277022505,1328.537857,2.989476,0.1973951003,1580,,,92.26545843,11.3659,1,1325.321958,1682.343985,test,E,E,E,E,E,,,,,
421256085,1626.14317,0.340865,0.05123541815,790,1.49,1.80578,1.898889134,11.2251,1,1624.969763,1682.344769,test,B,B,E,B,B,,,,,
424800612,1655.716924,0.222239,0.02319952921,242330,1.07,1.69285,1.631082349,10.9351,1,1653.926123,1682.342905,test,,B,B,J,B,,,,,
257771331,1626.751776,14.656625,0.147152515,1830,1.46,1.50644,1.542902245,11.429,1,1624.968896,1682.343854,test,J,J,J,J,J,,,,,
167526485,1354.411151,5.011698,0.2867693596,11030,1.53,3.66964,3.29609766,10.2254,1,1354.113349,1682.344659,test,E,E,E,E,E,,,,,
350153977,1327.259558,3.18392,0.1044644152,820,0.96,1.05236,0.9518584414,10.6513,1,1325.323212,1682.343693,test,E,E,E,E,E,,,,,
30853006,1326.307677,1.024893,0.1166430723,250,1.16,1.92179,1.604825036,10.6051,1,1325.321962,1682.343681,test,,J,N,N,J,,,,,
314864954,1332.395477,19.879592,0.2568443286,840,,14.2508,14.71408026,10.2394,1,1325.322976,1682.343326,test,,J,N,J,J,,,,,
143547778,1655.754697,13.275806,0.323133118,6260820,,6.53775,6.603502378,8.3306,1,1653.926432,1682.343187,test,J,J,J,J,J,,,,,
140967447,1341.317895,39.733088,0.3691203875,140,,,101.4213948,11.1269,1,1325.322595,1682.343918,test,J,J,J,J,J,,,,,
261562178,1325.892365,0.740865,0.1532997858,1850,1.54,2.0352,2.016196922,10.1119,1,1325.324613,1682.342756,test,,J,B,J,B,,,,,Duplicated in Y3
280699732,1327.165393,2.49017,0.2823354746,2280,,2.82784,2.734310977,9.4577,1,1325.324272,1682.34331,test,E,E,E,E,E,,,,,
364537492,1325.749431,0.370032,0.0376692576,1180,1.58,2.14328,2.094421195,9.6096,1,1325.322766,1682.343818,test,,J,B,J,J,,,,,
